Distance,Latitude,Longitude,Heading,Velocity
-0.577701677742907,-0.932205513231936,1.40475289816135,0.951542978656477,-0.559987178834422
-0.609815022267502,-0.931172372423253,1.40756128257547,0.944582269599231,-0.619481538915829
-0.502962823829332,-0.930254025037486,1.4103696669896,0.937621560541985,-0.64763104432519
-0.65139324469205,-0.929106090805072,1.4133001550736,0.870798753592435,-0.687648989853093
-0.723824183472968,-0.928187743420121,1.41598643581784,0.862445902723741,-0.696169921220251
-0.723824297414077,-0.927384189457268,1.41855061289221,0.854093051855047,-0.749425742264989
-0.765746151504405,-0.926580635495231,1.42111478996658,0.844348059174906,-0.833113461049577
-0.604019812178673,-0.925777081532379,1.42355686336934,0.834603066494765,-0.870696854758292
-0.879780745242259,-0.924055180184575,1.42184741198758,0.929268709673291,-0.957579922805564
-0.950536149444058,-0.923366419645453,1.42404527805058,0.920915858804597,-1.00231481248314
-0.907316634948643,-0.922792452529246,1.42612104044371,0.912563007935903,-1.02498657629933
-0.330605720567599,-0.92221848541304,1.42831890650671,0.902818015255762,-1.04917993500251
-1.06284564114163,-0.920152203795675,1.43051677256971,0.937621560541985,-1.18627563432054
-1.10628104879531,-0.919693030102383,1.43234832762308,0.927876567861843,-1.24181384769576
-1.08462493838241,-0.919233856409907,1.43405777900483,0.919523716993149,-1.22142447621006
-0.651959848588592,-0.918889476140347,1.4358893340582,0.909778724313008,-1.28320122862196
-1.21815176356699,-0.917167574792542,1.4373545781002,0.870798753592435,-1.34984708467223
-1.23779212784653,-0.916823194522166,1.4388198221422,0.862445902723741,-1.41086303964063
-1.17396795564237,-0.916593607676336,1.44028506618594,0.8527009100436,-1.33721784711019
-0.880734455024062,-0.916249227406775,1.44187241389782,0.842955917363458,-1.39990755645429
-1.23779228875423,-0.914986499751447,1.44333765793982,0.841563775552011,-1.35365107188971
-1.21815196735675,-0.914756912904801,1.44480290198182,0.831818782871869,-1.41238463452762
-1.17396815628362,-0.91441253263524,1.44626814602382,0.82068164838028,-1.36384575763256
-1.11080631099225,-0.914068152365679,1.44785549373743,0.810936655700131,-1.30830754425734
-1.08462561961441,-0.912920218133266,1.44834390841694,0.844348059174906,-1.32474076903686
-1.08462565733766,-0.912575837863705,1.45017546347031,0.834603066494765,-1.20499125143055
-1.03957910962165,-0.912231457594144,1.45200701852368,0.823465932003176,-1.18779722920753
-0.967675425291934,-0.911887077324583,1.45396067724519,0.813720939323034,-1.05709222841487
-0.795975193541851,-0.911083523362546,1.45579223229856,0.735760997881896,-0.981925440997444
-0.750802031713633,-0.910624349669255,1.45835640937293,0.727408147013202,-0.865219113165119
-0.75080210417497,-0.910165175976779,1.46104269011717,0.71766315433306,-0.757185876188651
-0.42734815029593,-0.909706002283488,1.46372897086142,0.709310303464367,-0.718080887592943
-0.674136663511708,-0.908443274628975,1.4667815626153,0.567311838696574,-0.694648326333259
-0.568913970872018,-0.908098894358598,1.4697120506993,0.556174704204985,-0.635153966251852
-0.552361681279886,-0.907639720666122,1.47288674612479,0.5422532860905,-0.585093494469798
0.178503842291905,-0.907065753549916,1.47606144155028,0.528331867976008,-0.505970560346188
-0.41664481924275,-0.906147406164148,1.48106769202741,0.476822620952398,-0.431564570372254
-0.431573148701689,-0.905573439048757,1.48460869846253,0.462901202837906,-0.358832334774013
-0.371207936942509,-0.905114265355466,1.48814970489766,0.447587642911974,-0.31881438924611
0.693374501385588,-0.904540298239259,1.49181281500439,0.432274082986034,-0.285187142243575
-0.325687255457705,-0.903507157430577,1.49816220585364,0.391901970454013,-0.355636985511328
-0.293677980711449,-0.90293319031437,1.50194741962852,0.375196268716626,-0.263276175870883
-0.280089984622264,-0.902474016621894,1.50585473707501,0.359882708790694,-0.191304737716137
1.17055988451695,-0.901900049505688,1.5097620545215,0.341784865241851,-0.203781815789476
-0.234422950236397,-0.901096495543651,1.51745458574288,0.359882708790694,-0.14824360241425
-0.155366550879176,-0.900522528427444,1.52148400685925,0.344569148864754,-0.103660872225369
-0.118681977559424,-0.900063354734968,1.52575763531537,0.326471305315919,0.00680691657028693
1.27421126711926,-0.899718974465407,1.53015336744137,0.311157745389979,-0.0449273095874583
-0.165126966686405,-0.89880062707964,1.53809010600423,0.261040640177817,-0.0581651851042931
-0.165127056263416,-0.898456246810079,1.54236373446036,0.24433493844043,-0.0417319603247739
-0.0722192218237429,-0.898111866540518,1.54663736291648,0.226237094891595,-0.00582232099175091
1.32028445206275,-0.897767486270142,1.5511551987141,0.20813925134276,-0.025298735545255
-0.0321982528650476,-0.89684913888519,1.55921404094684,0.159414287942053,0.0834952988747092
-0.0722196325519194,-0.896619552038544,1.56385398041259,0.137140018958867,0.091255432798371
0.0106746141103601,-0.896275171768983,1.56837181621021,0.114865749975681,0.0834952988747092
1.60104800097978,-0.896160378346068,1.57313385934758,0.0925914809925031,0.12183949002692
0.0144620957941426,-0.896275171768983,1.5820474272712,-0.0146034384890597,0.0984069287672359
-0.0828430078403065,-0.896504758615629,1.58680947040856,-0.0368777074722456,0.104645467803905
0.0106747481300556,-0.896619552038544,1.59132730620444,-0.0577598346439759,0.136751119919447
1.58698058436365,-0.896734345461459,1.59608934934181,-0.0800341036271618,0.119404938207732
-0.0722192850554417,-0.897537899424312,1.60488081359555,-0.0730733945699157,0.060823535058521
-0.0257387316230215,-0.897882279693872,1.60939864939317,-0.0911712381187508,0.0818215444990176
-0.0257386330724248,-0.898226659963433,1.61403858885893,-0.109269081667586,0.100689321097725
1.50478289897945,-0.898571040232994,1.61867852832642,-0.128759067027876,0.109362411953582
-0.062976081654581,-0.899489387618762,1.6272257852404,-0.181660455862934,0.12183949002692
0.0543852100419756,-0.899948561311238,1.63174362103628,-0.202542583034664,0.114840153546755
-0.0511634868029589,-0.900637321850359,1.63650566417365,-0.22481685201785,0.127317231620093
1.43813390761709,-0.901211288966566,1.64102349997127,-0.247091121001028,0.139794309693432
0.0543858971979856,-0.902359223198979,1.64932654954376,-0.277718240852908,0.11788334332074
0.00874699304055476,-0.903047983738101,1.65408859268113,-0.304168935270437,0.16246607350962
0.0543862899526749,-0.903736744277223,1.65872853214689,-0.332011771499413,0.175095311071658
1.8642389740798,-0.904425504816344,1.66349057528426,-0.35985460772839,0.186050794258004
0.0703637678152233,-0.905688232471673,1.67289255788912,-0.422500989243588,0.255739840082261
0.0543870752734033,-0.906491786433709,1.67765460102649,-0.453128109095468,0.25802223241275
0.115681004234431,-0.907180546973647,1.68241664416386,-0.485147370758795,0.227438175184201
1.77265555440364,-0.907984100935683,1.68730079097111,-0.517166632422115,0.225916580297208
0.100082689741644,-0.909246828591012,1.69645856623448,-0.597910857486156,0.236111266040058
0.0703649683696534,-0.909935589130133,1.70134271304173,-0.632714402772379,0.25178369337608
0.145829757273522,-0.910739143092986,1.7061047561791,-0.668910089870049,0.282215591115931
1.80507579649556,-0.911427903632107,1.71111100665796,-0.705105776967719,0.27217306486178
0.100083663563816,-0.912575837863705,1.72039088559121,-0.822045689129423,0.254826883150066
0.11568277134089,-0.913264598402827,1.72527503239845,-0.859633518038549,0.254826883150066
0.0543892349038794,-0.914068152365679,1.7301591792057,-0.897221346947667,0.292410276858781
0.966099231017003,-0.914756912904801,1.73492122234307,-0.933417034045337,0.225916580297208
0.0543895947478613,-0.915330880021007,1.74212533888493,-0.973789146577358,0.211004950404681
0.0543897910777595,-0.916019640560129,1.7468873820223,-1.00720055005213,0.211765747848178
0.0543899874076397,-0.916708401099251,1.75164942515967,-1.0406119535269,0.201723221594027
1.49434982479346,-0.917397161638372,1.75641146829704,-1.07402335700167,0.168856772034989
0.0295404430624687,-0.918200715601225,1.76495872520929,-1.09768976779631,0.153945142142462
0.0295405764279808,-0.918659889293701,1.76972076834666,-1.12970902945964,0.149228197992786
0.0144687494316594,-0.919119062986992,1.77448281148403,-1.16172829112295,0.173421556695967
1.55359189832037,-0.919348649832822,1.7792448546214,-1.19513969459773,0.16246607350962
0.0106813815150856,-0.919348649832822,1.78803631887514,-1.21462967995801,0.150749792879778
0.00941717962795195,-0.919463443256553,1.79279836201077,-1.2369039489412,0.145272051286605
0.0574429732101458,-0.919463443256553,1.79756040514814,-1.25778607611293,0.154705939585959
1.57816292701628,-0.919348649832822,1.80244455195713,-1.27866820328467,0.218917243817042
-0.0167291582211792,-0.918659889293701,1.81123601620913,-1.28980533777626,0.114840153546755
0.00875100575503363,-0.918200715601225,1.81587595567662,-1.30929532313654,0.140555107136928
0.00875081537803349,-0.917511955062103,1.82051589514411,-1.32878530849683,0.12183949002692
1.54697608054405,-0.916823194522166,1.82515583461161,-1.34827529385711,0.131273378326274
0.000881358609355746,-0.914986499751447,1.8334588841841,-1.35523600291435,0.0959723769480479
0.000881071260985589,-0.913838565519033,1.8378546163101,-1.37472598827464,0.124882679800905
0.0273702278841651,-0.912690631287436,1.84225034843611,-1.39700025725782,0.142989658956116
1.5811145228725,-0.911427903632107,1.84664608056384,-1.4220588098639,0.0967331743915442
0.0452162353994722,-0.908443274628975,1.85421650811534,-1.43319594435549,0.159422883735635
-0.852082521680882,-0.906950960127001,1.85849013657146,-1.45547021333867,0.196245480000854
0.997977958254478,-0.906032612741233,1.86056589896458,-1.46660734783027,0.191528535851177
1.96306140540437,-0.903392364007662,1.86667108247408,-1.50001875130504,0.235350468596562
0.13818760229778,-0.899604181041677,1.87460782103694,-1.54178300564851,0.264260771449419
0.0817762763923458,-0.897308312577666,1.87827093114194,-1.5473515728943,0.265021568892916
0.0915596931946982,-0.895242030960301,1.88205614491682,-1.56684155825459,0.23763286092705
1.9440881607393,-0.893060955919205,1.88571925502356,-1.58772368542632,0.230633524446885
0.0595131500382697,-0.888584012414098,1.89267916422393,-1.62113508890109,0.213439502223869
0.0237613357184795,-0.886173350527173,1.89585385964768,-1.62531151433544,0.229111929559892
0.0398897839092814,-0.883992275486077,1.89927276241293,-1.63784079063848,0.160944478622628
1.86359204486984,-0.881696407022066,1.9025695615083,-1.64758578331862,0.181333850108328
0.136471131130866,-0.877104670094044,1.90904105602916,-1.66568362686746,0.160944478622628
-0.0225266888702579,-0.874464421359657,1.91209364778304,-1.6809971867934,0.169617569478485
0.00018493637753223,-0.872168552895646,1.91514623953692,-1.68935003766209,0.160183681179132
1.78713161636704,-0.86975789100872,1.91807672762266,-1.69770288853078,0.124882679800905
0.164358715504111,-0.864936567234053,1.92381560012078,-1.71301644845672,0.13203417576977
-0.0561620306523738,-0.86218152507675,1.92674608820478,-1.72276144113687,0.148467400549289
-0.0267579850613946,-0.859770863189825,1.92943236894903,-1.73111429200556,0.114840153546755
1.68684876503548,-0.857245407879168,1.9319965460234,-1.73946714287425,0.117122545877244
0.0197309980609366,-0.852194497257855,1.93675858916077,-1.75478070280019,0.0857776912051981
-0.0620757580864763,-0.849439455101368,1.93895645522377,-1.75199641917729,0.0631059273890098
-0.0212916499500548,-0.846799206367796,1.94103221761689,-1.76034927004598,0.0755830054623482
1.573244644505,-0.844044164210494,1.94298587634014,-1.76730997910323,0.0513896467591675
-0.218846189150516,-0.838763666743351,1.94640477910538,-1.78123139721772,0.0192839946436256
-0.105647271439465,-0.836238211432694,1.94787002314738,-1.79793709895511,0.00680691657028693
-0.105647339582009,-0.833483169276207,1.94921316351951,-1.80489780801235,-0.00262697172906652
1.54121555663332,-0.830728127118905,1.95055630389163,-1.81046637525815,-0.0214947483277737
-0.100980912074417,-0.825218042805116,1.95263206628475,-1.81881922612684,-0.030776477138428
-0.218938517213118,-0.822348207224898,1.95324258463588,-1.81881922612684,-0.0653166810731579
-0.168259239293287,-0.819707958491326,1.95409731032676,-1.82299565156119,-0.092705389039023
1.40530974246458,-0.816952916334024,1.95470782867788,-1.82577993518408,-0.103660872225369
-0.18227545016522,-0.811557625443966,1.95580676171025,-1.82995636061843,-0.163916029750272
-0.314261188832372,-0.808802583286663,1.95605096905,-1.83134850242988,-0.203781815789476
-0.250098897743509,-0.806277127976007,1.95641728006137,-1.83552492786423,-0.250038300354048
1.10739795635977,-0.803636879242435,1.95666148740112,-1.83970135329857,-0.272710064170237
-0.388011472138878,-0.798700762044853,1.95690569474088,-1.84526992054437,-0.328248277545463
-0.38801147269164,-0.796290100157111,1.95702779841076,-1.83413278605278,-0.363549278923689
-0.455913048453837,-0.793879438270185,1.95714990208237,-1.83691706967567,-0.391698784333051
0.83579192483032,-0.791583569806174,1.95702779841076,-1.84109349511002,-0.431564570372254
-0.388011474533645,-0.787106626301068,1.956783591071,-1.84805420416726,-0.515404448645541
-0.59170343615178,-0.784695964413326,1.95690569474088,-1.84526992054437,-0.554509437241249
-0.591703436766215,-0.782629682795961,1.956783591071,-1.84805420416726,-0.615525392209648
0.566520006488168,-0.780563401178596,1.95666148740112,-1.85223062960161,-0.627241672839491
-0.656753002649535,-0.776545631365965,1.95629517638976,-1.85779919684741,-0.691452977070575
-0.727471494784879,-0.774594143171515,1.95605096905,-1.85779919684741,-0.732231720041974
-0.795344362827701,-0.772757448400796,1.95592886538012,-1.8605834804703,-0.785487541086711
0.1597350874258,-0.771035547052176,1.95580676171025,-1.8633677640932,-0.837830405199254
-0.792130127839341,-0.767706537779483,1.95544045069888,-1.8661520477161,-0.927148025065714
-0.93105921780128,-0.765984636431679,1.95519624335912,-1.83970135329857,-0.973252350141587
-0.927353701035696,-0.764492321929705,1.95507413968925,-1.84109349511002,-1.02726896862982
-0.114442752575386,-0.76300000742773,1.95482993234776,-1.84387777873292,-1.0319859127795
-0.931059220984042,-0.760130171847513,1.954585725008,-1.84805420416726,-1.10471814837774
-1.00023775456341,-0.758637857346354,1.95446362133812,-1.79097638989786,-1.16816865516533
-1.06234103255967,-0.757260336268111,1.95446362133812,-1.79236853170931,-1.20499125143055
-0.453499621676165,-0.755997608612783,1.95421941399663,-1.79376067352076,-1.21122979046721
-1.2541624372415,-0.753701740148772,1.95397520665688,-1.79793709895511,-1.34665173540955
-1.20226971600091,-0.752783392763005,1.95434151766825,-1.78679996446351,-1.3560856237089
-1.20226971625122,-0.751750251954322,1.95421941399663,-1.78819210627496,-1.44053413993699
-0.652038876483141,-0.750717111144824,1.95409731032676,-1.79097638989786,-1.3967122071916
-1.39727288860548,-0.748765622950374,1.95373099931712,-1.79515281533221,-1.49150756865123
-1.33993729525214,-0.748076862411252,1.95397520665688,-1.79515281533221,-1.56347900680598
-1.40520043189177,-0.747273308449215,1.95397520665688,-1.79654495714366,-1.64412353581658
-1.06671424492859,-0.746584547910094,1.953853102987,-1.79932924076655,-1.65660061388992
-1.42766688468084,-0.745321820254765,1.95373099931712,-1.8035056662009,-1.72948500897686
-1.53975810428277,-0.744747853138559,1.95421941399663,-1.81046637525815,-1.75139597534955
-1.53975810519119,-0.744288679445267,1.95409731032676,-1.81185851706959,-1.77878468331542
-1.40787720321702,-0.743829505752791,1.95397520665688,-1.81325065888104,-1.81012953798747
-1.53879635852772,-0.74314074521367,1.95397520665688,-1.81603494250394,-1.87114549295586
-1.67180582487132,-0.742796364944109,1.95446362133812,-1.78958424808641,-1.93535679718695
-1.74757674390576,-0.742566778097463,1.95434151766825,-1.79097638989786,-2.0065674378982
-1.74757674347358,-0.742451984674548,1.95434151766825,-1.79097638989786,-2.0660617979796
-1.58422687863787,-0.742337191250817,1.95434151766825,-1.79376067352076,-2.10212359680133
-1.81551665187063,-0.742566778097463,1.95482993234776,-1.78540782265206,-2.11383987743117
-1.74757674390576,-0.742566778097463,1.95482993234776,-1.78540782265206,-2.09101595412628
-1.74757674390576,-0.742681571520378,1.95482993234776,-1.78679996446351,-2.10516678657531
-1.72193295077841,-0.742566778097463,1.95482993234776,-1.78819210627496,-2.08873356179579
-1.81551665187063,-0.742566778097463,1.95507413968925,-1.79515281533221,-2.09497210083246
-1.74757674390576,-0.742566778097463,1.95507413968925,-1.79654495714366,-2.07382193190327
-1.73302235832409,-0.742681571520378,1.95507413968925,-1.79654495714366,-2.08477741508961
-1.39727290938085,-0.742566778097463,1.95495203601763,-1.79793709895511,-2.08477741508961
-1.7687248070781,-0.741878017558341,1.95470782867788,-1.76452569548033,-2.10668838146231
-1.81551665187063,-0.741878017558341,1.954585725008,-1.76452569548033,-2.11064452816849
-1.67963683550871,-0.741878017558341,1.954585725008,-1.76591783729178,-2.11307907998767
-1.54375701957895,-0.741648430711696,1.954585725008,-1.76591783729178,-1.985417268969
-1.74757674347358,-0.74118925701922,1.954585725008,-1.71719287389107,-2.04810697831309
-1.74757674390576,-0.741074463595489,1.954585725008,-1.71719287389107,-2.03867309001374
-1.40787720321702,-0.740959670172574,1.954585725008,-1.71580073207962,-2.00185049374852
-1.45692191489379,-0.740270909633452,1.954585725008,-1.71440859026817,-1.79993485224462
-1.4758171111819,-0.739811735940976,1.95519624335912,-1.6782129031705,-1.8029780420186
-1.4758171111819,-0.73923776882477,1.95519624335912,-1.67682076135905,-1.74591823375638
-0.863207682831747,-0.738663801708563,1.95519624335912,-1.67403647773615,-1.63864579422341
-1.46858219411835,-0.737056693783674,1.955318347029,-1.66846791049036,-1.50870159087425
-1.2699869421024,-0.736712313514113,1.95605096905,-1.61417437984385,-1.46259726579838
-1.26998694221068,-0.735793966128346,1.95592886538012,-1.6099979544095,-1.46016271397919
-0.503628009783,-0.734875618742578,1.95580676171025,-1.60582152897516,-1.39047366815493
-1.09696264527095,-0.732694543702298,1.95519624335912,-1.59886081991791,-1.25976866736228
-1.12185512789887,-0.731546609469885,1.954585725008,-1.59468439448356,-1.26600720639894
-1.0612838863872,-0.730513468661202,1.95373099931712,-1.59190011086067,-1.23709690354609
-0.356652255786277,-0.729365534428789,1.95287627362451,-1.58772368542632,-1.2151859371734
-0.903594016772718,-0.727299252811424,1.95080051123139,-1.58076297636908,-1.16512546539134
-1.01626222870206,-0.726151318579011,1.94921316351951,-1.58493940180342,-1.16892945260882
-1.04337983295668,-0.725118177770328,1.94787002314738,-1.58215511818052,-1.15569157709199
-0.0808468043181881,-0.724314623808291,1.94628267543551,-1.57797869274618,-1.08448093638074
-0.638910668231497,-0.722592722459672,1.94261956532877,-1.57101798368894,-1.04917993500251
-0.950559751354521,-0.721789168497635,1.93981118091465,-1.55848870738589,-1.00611879970062
-0.885866649352013,-0.721215201381428,1.93773541852152,-1.555704423763,-1.01555268799998
0.115626645146579,-0.720756027688952,1.93541544878864,-1.5529201401401,-0.922431080916037
-0.642262445047842,-0.7199524737261,1.9305313019814,-1.54595943108285,-0.934908158989376
-0.8235410502806,-0.719378506609893,1.9276008138974,-1.53203801296837,-0.915431744435871
-1.30080822744798,-0.719148919764063,1.92503663682303,-1.52786158753402,-0.877848350727157
6.5145096551387,-0.719148919764063,1.9236934964509,-1.52646944572257,-0.872370609133984
0.6977214317,-0.718919332917417,1.90195904315718,-1.51115588579663,-0.596048977656144
-0.503589283915896,-0.719608093456539,1.89548754863805,-1.51533231123098,-0.511448301939361
-0.50358925985372,-0.719722886879454,1.8920686458728,-1.51254802760808,-0.501253616196511
-0.503589235241811,-0.719837680303185,1.88864974310756,-1.50837160217373,-0.505970560346188
-0.312030073520859,-0.7199524737261,1.88523084034231,-1.50558731855084,-0.469147964080969
-0.410123012899489,-0.720182060572746,1.88132352289582,-1.52090087847677,-0.360353929661005
-0.451771572532785,-0.720296853995661,1.87766041279082,-1.51950873666533,-0.399458918256712
-0.316642150692904,-0.720526440842307,1.87411940635569,-1.51811659485388,-0.315010402028628
-0.358623972613462,-0.720641234265222,1.8702120889092,-1.51811659485388,-0.293860233099432
0.0294834367847762,-0.720870821111867,1.86642687513432,-1.51672445304243,-0.284426344800079
-0.312029744186517,-0.721329994804343,1.86166483199695,-1.54178300564851,-0.259320029164703
-0.312029689982624,-0.721559581650989,1.85775751455046,-1.53899872202561,-0.27194926672674
-0.316641849572739,-0.721789168497635,1.85385019710397,-1.53760658021416,-0.219454243125499
-0.316641820900692,-0.72190396192055,1.84994287965921,-1.53482229659126,-0.231170523755341
0.0294837684810962,-0.722018755343465,1.84603556221272,-1.53343015477981,-0.249277502910552
-0.265423488157599,-0.722477929036756,1.84127351907535,-1.52925372934547,-0.253081490128033
-0.316641629116615,-0.722707515883402,1.83724409795898,-1.52646944572257,-0.212454906645333
-0.312029389193385,-0.722822309306317,1.83333678051249,-1.52507730391112,-0.253842287571529
-0.316641546073899,-0.723051896152963,1.82942946306773,-1.52229302028822,-0.270427671839748
-0.0722672723419588,-0.723166689575878,1.82552214562124,-1.51811659485388,-0.272710064170237
-0.316641436737877,-0.723511069845439,1.82100430982536,-1.52786158753402,-0.268753917464056
-0.358623281516237,-0.723625863268354,1.81709699237887,-1.52368516209967,-0.287621694062763
-0.312029142608073,-0.723855450115,1.81331177860225,-1.51811659485388,-0.291425681280244
-0.363383369491348,-0.724085036961646,1.8094044611575,-1.51394016941953,-0.301620367023094
-0.257996401676501,-0.724199830384561,1.80561924738088,-1.50837160217373,-0.310293457878951
-0.312028978217886,-0.724544210654122,1.80158982626451,-1.48052876594476,-0.285947939687071
-0.312028922235444,-0.724773797500767,1.79768250881976,-1.47356805688751,-0.269514714907552
-0.269895997722536,-0.725003384347413,1.79377519137326,-1.46660734783027,-0.204542613232972
-0.218805972803281,-0.725118177770328,1.78974577025689,-1.45964663877302,-0.205455570165168
-0.265422781621236,-0.725347764616974,1.78559424547065,-1.45407807152723,-0.154482141450919
-0.218805856379467,-0.72557735146362,1.78156482435428,-1.43598022797839,-0.12785423092855
-0.172178988105311,-0.72580693830945,1.77741329956803,-1.42901951892115,-0.136527321784407
-0.125542999561253,-0.726036525156096,1.77313967111191,-1.4220588098639,-0.0581651851042931
-0.129644887917754,-0.726266112002741,1.76874393898417,-1.41370595899521,-0.0339718264011121
-0.0322465587216228,-0.726380905425656,1.76434820685817,-1.40674524993796,-0.00338776917256289
-0.0788985330129278,-0.726610492272302,1.75970826739067,-1.41649024261811,0.00985010634427188
-0.0322464284245703,-0.726840079118132,1.7551904315948,-1.40952953356086,0.0459119051659943
-0.0322463638696112,-0.727069665964778,1.7505504921273,-1.40256882450362,0.0857776912051981
0.0144128780227462,-0.727299252811424,1.74591055265981,-1.39560811544637,0.132794973213266
-0.0828897948705782,-0.72752883965807,1.74114850952244,-1.38864740638913,0.186050794258004
0.0144129783319181,-0.727643633080985,1.73663067372656,-1.37890241370899,0.221960433591027
0.0144130451726062,-0.727873219927631,1.73186863058919,-1.3649809955945,0.148467400549289
0.0144131120774731,-0.728102806773461,1.72710658745182,-1.35245171929145,0.13827271480644
0.107750870641939,-0.728332393620106,1.72234454431445,-1.33853030117697,0.19700627744435
-0.0374303239040202,-0.728561980466752,1.71733829383733,-1.32321674125103,0.223634187966719
0.107750940932006,-0.728561980466752,1.71269835436983,-1.31625603219378,0.225916580297208
0.113741684834433,-0.728791567312582,1.70769210389271,-1.2995503304564,0.2478275466699
0.107751116733494,-0.729135947582959,1.70268585341385,-1.28006034509611,0.253305288263073
0.113741859452401,-0.729365534428789,1.69767960293672,-1.26057035973583,0.2682169181556
0.057386200718377,-0.72970991469835,1.6926733524596,-1.2396882325641,0.315994997607164
0.201111825461332,-0.729824708122081,1.68778920565235,-1.20906111271222,0.323755131530826
0.154429002638327,-0.730054294967911,1.68253874783374,-1.18817898554048,0.319798984824645
0.201111973025622,-0.730283881814557,1.67741039368673,-1.1686890001802,0.369098659163203
0.244441486406694,-0.730513468661202,1.67215993586812,-1.14919901481992,0.412159794465091
0.1965290692252,-0.730628262084117,1.66678737437963,-1.12831688764818,0.470132559659506
0.201112083083052,-0.730628262084117,1.66153691656101,-1.09768976779631,0.399682716391752
0.201112157444572,-0.730857848930763,1.65628645874413,-1.07680764062458,0.354339188759375
0.247800066176903,-0.731087435777409,1.65103600092552,-1.05592551345284,0.405160457984925
0.244441750474544,-0.731317022623239,1.64566343943702,-1.03504338628111,0.410638199578098
0.150911551952817,-0.73143181604697,1.64029087795027,-1.01276911729792,0.439548502430956
0.247800142290165,-0.731317022623239,1.63516252380153,-0.966828437520112,0.450656145106001
0.247800217186959,-0.731546609469885,1.62978996231304,-0.943162026725478,0.438787704987459
0.247800292649293,-0.731776196316531,1.62441740082454,-0.919495615930845,0.466176412953325
0.294492815050345,-0.732005783162361,1.61904483933779,-0.895829205136219,0.460698671360152
0.244442015108827,-0.732235370009006,1.61355017417942,-0.872162794341586,0.46313322317934
0.247800406479482,-0.732120576586091,1.60817761269092,-0.838751390866811,0.469371762216009
0.299954850284208,-0.732350163431921,1.60280505120243,-0.815084980072177,0.456894684142671
0.247800594612445,-0.732694543702298,1.59731038604406,-0.791418569277552,0.481088042845851
0.294493123905722,-0.732924130548128,1.59193782455557,-0.766360016671471,0.506955155924724
0.384746158683681,-0.733153717394774,1.5864431593972,-0.744085747688285,0.50771595336822
0.299955081286022,-0.733038923971859,1.58070428689907,-0.712066486024965,0.512432897517897
0.341190040872802,-0.73338330424142,1.5752096217407,-0.688400075230332,0.534343863890589
0.294493355547228,-0.73361289108725,1.56959285291245,-0.664733664435698,0.553059481000597
0.393121957966419,-0.733842477933896,1.56409818775408,-0.64245939545252,0.564014964186943
0.294493471367973,-0.734186858203456,1.55835931525422,-0.616008701034992,0.55853722259377
0.341190238241863,-0.733957271356811,1.55286465009585,-0.58677372299456,0.554733235376288
0.346534269924374,-0.734186858203456,1.54724788126761,-0.560323028577031,0.537539213153273
0.346534388629444,-0.734531238473017,1.54163111243936,-0.533872334159502,0.563254166743447
0.346534506149219,-0.734875618742578,1.53601434361111,-0.508813781553421,0.554733235376288
0.336905933914528,-0.735219999012139,1.53039757478286,-0.480970945324444,0.541343200370755
0.353994036394801,-0.735219999012139,1.52478080595461,-0.450343825472573,0.549255493783116
0.3075790360741,-0.73567917270543,1.51916403712463,-0.423893131055044,0.573448852486297
0.353994350224129,-0.736138346397906,1.51366937196626,-0.397442436637507,0.543777752189943
0.299956275010163,-0.736597520091198,1.50805260313801,-0.372383884031434,0.567210313449627
0.393123043697533,-0.736941900360759,1.50255793797964,-0.348717473236801,0.580448188966462
